,Nod_Id,Nod_Lat,Nod_Lon,Nod_Highway
0,13843716,37.2319696,-3.5708282,0.0
1,21293396,37.1632235,-3.6013396,0.0
2,21293400,37.1654161,-3.5756780,0.0
3,21293401,37.1664148,-3.5789752,0.0
4,21293406,37.1686605,-3.5830961,0.0
5,21293408,37.1641455,-3.5768610,0.0
6,21293409,37.1652254,-3.6039445,0.0
7,21293413,37.1864552,-3.6082583,0.0
8,21293416,37.1677829,-3.5883230,0.0
9,21293417,37.1644555,-3.5781339,0.0
10,21293419,37.1860023,-3.6085124,0.0
11,21293420,37.1670358,-3.5871353,0.0
12,21293421,37.1647019,-3.5733752,0.0
13,21293426,37.1676593,-3.5880757,0.0
14,21293429,37.1869597,-3.6079553,0.0
15,21293431,37.1716311,-3.5806445,0.0
16,21293432,37.1675466,-3.5878624,0.0
17,21293442,37.1676088,-3.5812543,0.0
18,21293443,37.1714992,-3.5804729,0.0
19,21293448,37.1672715,-3.5876309,0.0
20,21293454,37.1927997,-3.6009114,0.0
21,21293457,37.1810666,-3.6059350,0.0
22,21293463,37.1875404,-3.6013158,0.0
23,21293472,37.1928713,-3.6008398,0.0
24,21293481,37.1632511,-3.6015277,0.0
25,21293482,37.1626152,-3.5710094,0.0
26,21293486,37.1681007,-3.6061756,0.0
27,21293487,37.1928807,-3.6007479,0.0
28,21293488,37.1702936,-3.5816562,0.0
29,21293490,37.1927674,-3.6005896,0.0
30,21293492,37.1705186,-3.5815198,0.0
31,21293496,37.1926229,-3.6005514,0.0
32,21293499,37.1664095,-3.5986052,0.0
33,21293500,37.1696225,-3.5819352,0.0
34,21293501,37.1878108,-3.6005526,0.0
35,21293502,37.1773871,-3.6117841,traffic_signals
36,21293504,37.1928390,-3.6006563,0
37,21293506,37.1633919,-3.5713101,0
38,21293507,37.1877433,-3.6006814,0
39,21293510,37.1896837,-3.6004073,0
40,21293514,37.1698463,-3.5817958,0
41,21293516,37.1860776,-3.6039773,0
42,21293521,37.1868650,-3.6037866,0
43,21293527,37.1629122,-3.5710428,0
44,21293528,37.1693843,-3.5824198,0
45,21293531,37.1695018,-3.5830489,0
46,21293532,37.1632111,-3.5711282,0
47,21293533,37.1836072,-3.6048330,0
48,21293534,37.1630954,-3.5710691,0
49,21293536,37.1827973,-3.6052907,0
50,21293538,37.1625771,-3.5708655,0
51,21293539,37.1713002,-3.5805327,0
52,21293540,37.1627845,-3.5711113,0
53,21293545,37.1713974,-3.5805672,0
54,21293546,37.1666406,-3.5979994,0
55,21293549,37.1667551,-3.5983890,0
56,21293552,37.1655146,-3.6041312,0
57,21293555,37.1667328,-3.5984528,0
58,21293557,37.1633128,-3.5720191,0
59,21293570,37.1720071,-3.5813864,0
60,21293572,37.1636511,-3.5741717,0
61,21293573,37.1698670,-3.5931682,0
62,21293577,37.1627747,-3.5706383,0
63,21293580,37.1730371,-3.5832444,0
64,21293582,37.1794501,-3.6080024,0
65,21293591,37.1631005,-3.5711895,0
66,21293594,37.1721284,-3.5816343,0
67,21293606,37.1678992,-3.5885999,0
68,21293607,37.1626603,-3.5706938,0
69,21293609,37.1626206,-3.5707486,0
70,21293611,37.1689318,-3.5908047,0
71,21293612,37.1629275,-3.5706937,0
72,21293618,37.1903871,-3.6007371,0
73,21293622,37.1787064,-3.6089448,0
74,21293623,37.1682075,-3.5821431,0
75,21293624,37.1635348,-3.5729771,0
76,21478280,37.1828829,-3.6022625,0
77,21478285,37.1830625,-3.6020315,0
78,21478300,37.1774685,-3.5984566,traffic_signals
79,21478308,37.1828474,-3.6018871,0
80,21478658,37.1868285,-3.6321368,0
81,21478660,37.1423763,-3.6150609,0
82,21478661,37.1584024,-3.6123558,0
83,21478662,37.1628282,-3.6106335,0
84,21478664,37.1533067,-3.6131285,0
85,21478665,37.2255737,-3.6347951,0
86,21478668,37.1899316,-3.6333597,0
87,21478669,37.1671833,-3.6102267,0
88,21478671,37.1434873,-3.6138808,0
89,21478677,37.1420951,-3.6154820,0
90,21478678,37.1906142,-3.6333186,0
91,21478680,37.1566678,-3.6130777,motorway_junction
92,21478681,37.2245317,-3.6338429,0
93,21478685,37.1403323,-3.6180741,0
94,21478690,37.1463587,-3.6089363,0
95,21478691,37.1674834,-3.6105544,0
96,21478694,37.2304789,-3.6394460,0
97,21478696,37.2283394,-3.6373018,0
98,21478701,37.1464364,-3.6089288,0
99,21478703,37.1647198,-3.6102263,0
100,21478704,37.1673184,-3.6103174,0
101,21478705,37.2203906,-3.6291069,0
102,21478706,37.1467544,-3.6093113,0
103,21478709,37.1680329,-3.6089312,give_way
104,21478712,37.1462937,-3.6089853,0
105,21478714,37.1706071,-3.6105060,0
106,21478715,37.1679014,-3.6104617,0
107,21478717,37.2186296,-3.6260688,0
108,21478719,37.1676937,-3.6106051,0
109,21478722,37.1730555,-3.6115463,0
110,21478724,37.2348308,-3.6434423,0
111,21478725,37.2377949,-3.6481431,motorway_junction
112,21478728,37.1461188,-3.6093337,0
113,21478729,37.2363675,-3.6459293,0
114,21478730,37.1682846,-3.6099882,0
115,21478732,37.1458265,-3.6103387,0
116,21478736,37.1648500,-3.6099765,motorway_junction
117,21478738,37.1446949,-3.6118454,0
118,21478744,37.1512671,-3.6120723,0
119,21478746,37.1674904,-3.6088731,0
120,21478747,37.1433864,-3.6138461,0
121,21478748,37.1533249,-3.6129547,0
122,21478750,37.1434073,-3.6137130,0
123,21478753,37.1678717,-3.6089050,0
124,21478757,37.1500762,-3.6114854,0
125,21478758,37.2329746,-3.6413187,0
126,21478759,37.1482050,-3.6108150,0
127,21478762,37.1507727,-3.6120314,0
128,21478768,37.1677498,-3.6088066,0
129,21478770,37.2390139,-3.6496826,0
130,21478772,37.1470505,-3.6096341,0
131,21478773,37.1679517,-3.6102667,0
132,21478776,37.2396602,-3.6503668,motorway_junction
133,21478779,37.1424725,-3.6148288,0
134,21478787,37.1418233,-3.6157333,0
135,21478788,37.1430926,-3.6102725,0
136,21478789,37.1679567,-3.6090267,0
137,21478794,37.1679967,-3.6091883,0
138,21478795,37.1450307,-3.6095582,0
139,21478800,37.1438552,-3.6096856,0
140,21478802,37.1628365,-3.6104430,0
141,21478803,37.2067060,-3.6247637,0
142,21478805,37.1673676,-3.6089730,0
143,21478807,37.1424599,-3.6109215,0
144,21478809,37.2046627,-3.6265725,0
145,21478813,37.1673226,-3.6099508,0
146,21478814,37.1433302,-3.6133609,0
147,21478817,37.1433344,-3.6132637,0
148,21478822,37.1802425,-3.6191948,0
149,21478824,37.1434171,-3.6130584,0
150,21478827,37.1438825,-3.6136041,0
151,21478828,37.1423488,-3.6113581,0
152,21478830,37.1433966,-3.6135792,0
153,21478833,37.2126210,-3.6240034,0
154,21478834,37.1438969,-3.6130844,0
155,21478836,37.1403127,-3.6179630,0
156,21478837,37.1842656,-3.6277878,0
157,21478838,37.1680717,-3.6087883,0
158,21478839,37.2230580,-3.6315305,0
159,21478843,37.1853843,-3.6302077,0
160,21478845,37.2216076,-3.6301442,motorway_junction
161,21478846,37.1437539,-3.6129569,0
162,21478848,37.1584021,-3.6121994,0
163,21478854,37.1552856,-3.6131391,0
164,21478855,37.1828573,-3.6247398,0
165,21478859,37.1609842,-3.6111356,0
166,21478860,37.1440485,-3.6127300,0
167,21478863,37.1402459,-3.6179180,0
168,21478866,37.1439420,-3.6131800,0
169,21478872,37.1752888,-3.6130612,0
170,21478874,37.2025825,-3.6283481,0
171,21478876,37.2072354,-3.6243066,motorway_junction
172,21478878,37.2098835,-3.6233274,0
173,21478880,37.1410625,-3.6167853,0
174,21478882,37.1435035,-3.6129776,0
175,21478883,37.1991150,-3.6305915,0
176,21478886,37.1454855,-3.6096523,motorway_junction
177,21478888,37.1438325,-3.6130080,0
178,21478889,37.1773119,-3.6149336,0
179,21478893,37.2003832,-3.6298819,0
180,21478894,37.1794255,-3.6177269,0
181,21478895,37.1816247,-3.6221608,0
182,21478899,37.1880967,-3.6329573,0
183,21478901,37.1673356,-3.6095229,0
184,21478903,37.1679408,-3.6104111,0
185,21478905,37.1677817,-3.6105794,0
186,21478906,37.1679839,-3.6097359,0
187,21478907,37.1689589,-3.6101123,0
188,21478908,37.1695543,-3.6102295,0
189,21478909,37.1670177,-3.6098942,0
190,21478910,37.1695275,-3.6071229,0
191,31923318,37.2276963,-3.7220732,0
192,31923320,37.2017014,-3.6605043,0
193,33141749,37.1439631,-3.6091387,0
194,33141759,37.1423126,-3.6087541,0
195,33141771,37.1371403,-3.6085392,0
196,33141818,37.1350317,-3.6088160,0
197,33141822,37.1334792,-3.6092004,0
198,33141844,37.1313294,-3.6099693,0
199,33141861,37.1292196,-3.6110205,0
200,33141865,37.1269908,-3.6125056,0
201,33141868,37.1249561,-3.6141643,motorway_junction
202,33142993,37.2102387,-3.6222139,0
203,33143004,37.2065974,-3.6192233,0
204,33143007,37.2061386,-3.6191900,0
205,33143008,37.2061946,-3.6196446,0
206,33143014,37.1973507,-3.6103576,0
207,33143017,37.1971611,-3.6099093,0
208,33143018,37.1968248,-3.6104208,0
209,33143020,37.1967927,-3.6102866,0
210,33143022,37.1952340,-3.6091407,0
211,33143031,37.1911912,-3.6074321,0
212,33143032,37.2072445,-3.6244808,0
213,33143034,37.2083499,-3.6239185,0
214,33143035,37.2091249,-3.6238598,0
215,33143036,37.2096007,-3.6238902,0
216,33143037,37.2084728,-3.6236792,0
217,33143040,37.2070251,-3.6246723,0
218,33143041,37.2065535,-3.6251036,0
219,33143042,37.2049453,-3.6265137,0
220,33143043,37.2047769,-3.6266500,0
221,33143044,37.2041587,-3.6272003,0
222,33143045,37.2026341,-3.6284882,0
223,33143046,37.2016650,-3.6292240,0
224,33143047,37.2004047,-3.6300395,0
225,33143048,37.1991499,-3.6307674,motorway_junction
226,33143049,37.1975999,-3.6314604,0
227,33143059,37.1932542,-3.6327876,0
228,33143061,37.1906376,-3.6335033,0
229,33143062,37.1899591,-3.6335435,0
230,33143063,37.1890631,-3.6334640,0
231,33143064,37.1876598,-3.6329209,0
232,33143065,37.1867421,-3.6322794,0
233,33143066,37.1861301,-3.6316437,0
234,33143067,37.1855506,-3.6308714,0
235,33143068,37.1851962,-3.6302309,0
236,33143069,37.1844998,-3.6287296,0
237,33143070,37.1838214,-3.6273260,0
238,33143071,37.1826982,-3.6248583,0
239,33143073,37.1800799,-3.6192604,0
240,33143074,37.1792751,-3.6178286,0
241,33143075,37.1771942,-3.6150445,0
242,33143076,37.1751865,-3.6131615,0
243,33143077,37.1730181,-3.6117426,0
244,33143079,37.1704993,-3.6106653,motorway_junction
245,33143080,37.1697005,-3.6104257,0
246,33143081,37.1685981,-3.6102261,0
247,33143082,37.1670220,-3.6100707,0
248,33143083,37.2098865,-3.6234672,0
249,33143084,37.2125383,-3.6241277,0
250,33143086,37.1753474,-3.5982872,0
251,33244544,37.2005808,-3.6155521,0
252,33244554,37.1977227,-3.6149069,0
253,33244557,37.1948383,-3.6150713,0
254,33244570,37.1851327,-3.6147190,0
255,33244583,37.1848867,-3.6146679,0
256,33244584,37.1846135,-3.6145415,0
257,33244585,37.1841576,-3.6142414,0
258,33244586,37.1778917,-3.6105014,0
259,33244588,37.1655440,-3.6029650,0
260,33244589,37.1630124,-3.6084342,0
261,33244590,37.1633777,-3.6087236,0
262,33244591,37.1640434,-3.6091745,0
263,33244592,37.1647381,-3.6093730,0
264,33244593,37.1681805,-3.6102958,0
265,33244594,37.1692997,-3.6104660,0
266,33244607,37.1612589,-3.6043132,0
267,33244610,37.1516703,-3.6127374,0
268,33244611,37.1502208,-3.6120705,0
269,33244613,37.1474276,-3.6108039,0
270,33244614,37.1468452,-3.6106871,0
271,33244615,37.1463542,-3.6107664,0
272,33244616,37.1462186,-3.6108046,0
273,33244617,37.1460118,-3.6107865,0
274,33244618,37.1456822,-3.6108078,0
275,33244619,37.1454429,-3.6110393,0
276,33244620,37.1445854,-3.6122140,0
277,33244621,37.1441782,-3.6127230,0
278,33244622,37.1440799,-3.6128383,0
279,33244623,37.1406630,-3.6087282,0
280,33244624,37.1409383,-3.6089444,0
281,33244625,37.1410650,-3.6091999,0
282,33244626,37.1412416,-3.6100592,0
283,33244627,37.1413073,-3.6102868,0
284,33244628,37.1415042,-3.6107418,0
285,33244630,37.1467379,-3.6099637,0
286,33244631,37.1449041,-3.6092577,0
287,33244632,37.1423203,-3.6086207,0
288,33244633,37.1375518,-3.6083190,motorway_junction
289,33244634,37.1446210,-3.6088380,0
290,33244637,37.1460140,-3.6089666,0
291,33245358,37.1362026,-3.6084666,0
292,33245359,37.1350203,-3.6086520,0
293,33245360,37.1334511,-3.6090504,0
294,33245361,37.1313083,-3.6098278,0
295,33245362,37.1291830,-3.6108572,0
296,33245363,37.1279332,-3.6116097,0
297,33245364,37.1248747,-3.6140224,0
298,33400009,37.1994990,-3.6167144,0
299,33400010,37.1996560,-3.6165735,0
300,33400011,37.1999014,-3.6165943,0
301,33400012,37.2000388,-3.6167108,0
302,33400013,37.2001072,-3.6169769,0
303,33400016,37.1993005,-3.6179897,0
304,33400017,37.1991335,-3.6179107,0
305,33400018,37.1970601,-3.6210929,0
306,33400019,37.1963160,-3.6224285,0
307,33400022,37.1960131,-3.6212275,0
308,33400023,37.1962617,-3.6226086,0
309,33400024,37.1963231,-3.6245801,0
310,33400025,37.1964048,-3.6247608,0
311,33400026,37.1963658,-3.6250381,0
312,33400027,37.1961878,-3.6251943,0
313,33400029,37.1948109,-3.6273895,0
314,33400030,37.1979614,-3.6402314,0
315,33400032,37.1983016,-3.6437791,0
316,33400033,37.1982499,-3.6450982,0
317,33400034,37.1980566,-3.6460757,0
318,33400035,37.1976546,-3.6472764,0
319,33400036,37.1945332,-3.6516329,0
320,33400037,37.1932382,-3.6534829,motorway_junction
321,33400038,37.1929800,-3.6538536,0
322,33400039,37.1920692,-3.6563044,0
323,33400040,37.1917604,-3.6582901,0
324,33400041,37.1916527,-3.6615749,0
325,33400042,37.1915869,-3.6637017,0
326,33400043,37.1918338,-3.6657623,0
327,33400044,37.1922472,-3.6676592,0
328,33400046,37.1924175,-3.6692885,0
329,33400047,37.1924175,-3.6721825,0
330,49937389,37.1755560,-3.5966810,0
331,49937392,37.1738854,-3.5945172,0
332,49937395,37.1722736,-3.5958765,0
333,49937404,37.1724024,-3.5960498,0
334,49937422,37.1733484,-3.5996207,0
335,49937425,37.1892954,-3.6055559,0
336,49937427,37.1831776,-3.6018183,traffic_signals
337,49937433,37.1846429,-3.6002769,0
338,49937436,37.1847599,-3.6001875,0
339,49937439,37.1848673,-3.6001719,0
340,49937441,37.1858110,-3.6000659,0
341,49937446,37.1869774,-3.6000272,0
342,49937448,37.1875281,-3.5999351,0
343,49937455,37.1877258,-3.5998953,0
344,49937457,37.1878068,-3.5999362,0
345,49937459,37.1879020,-3.6000117,0
346,49937462,37.1881613,-3.6001706,0
347,49937464,37.1886605,-3.6003521,0
348,49937466,37.1892013,-3.6005683,0
349,49937467,37.1725794,-3.5993205,0
350,49937472,37.1757751,-3.6037051,0
351,49937474,37.1762813,-3.6013285,0
352,49937476,37.1763053,-3.6007250,0
353,49937491,37.1737000,-3.6016100,0
354,49937502,37.1730084,-3.6005851,0
355,49937510,37.1764911,-3.5979389,0
356,49937519,37.1756855,-3.5990197,0
357,49937521,37.1685270,-3.5963169,0
358,49937533,37.1693141,-3.5943320,0
359,49937542,37.1694543,-3.5930144,0
360,49937544,37.1694855,-3.5928510,0
361,49937557,37.1676616,-3.5888182,0
362,49937558,37.1670879,-3.5873802,0
363,49937569,37.1626894,-3.5712403,0
364,49937573,37.1634343,-3.5714869,0
365,49937575,37.1633721,-3.5714797,0
366,49937577,37.1632575,-3.5715697,give_way
367,49937580,37.1635082,-3.5714912,0
368,49937582,37.1632263,-3.5716732,0
369,49937587,37.1697354,-3.5834563,0
370,49937590,37.1700646,-3.5840344,0
371,49937592,37.1701258,-3.5842677,0
372,49937594,37.1701047,-3.5845322,0
373,49937596,37.1699544,-3.5847129,0
374,49937598,37.1696789,-3.5847650,0
375,49937600,37.1693419,-3.5845643,0
376,49937601,37.1690368,-3.5842054,0
377,49937602,37.1688281,-3.5836168,0
378,49937603,37.1729369,-3.5980679,0
379,49937606,37.1725068,-3.5983316,0
380,49937610,37.1726410,-3.5973219,0
381,49937614,37.1772241,-3.5950629,0
382,49937619,37.1777339,-3.5945250,0
383,49937622,37.1783679,-3.5927725,0
384,49937625,37.1784914,-3.5924751,0
385,49937627,37.1786425,-3.5915499,0
386,49937635,37.1793098,-3.5881981,0
387,49937642,37.1808475,-3.5885814,traffic_signals
388,49937645,37.1814504,-3.5887355,0
389,49937647,37.1817031,-3.5888380,0
390,49937649,37.1819890,-3.5890825,0
391,49937653,37.1823300,-3.5901713,0
392,49937659,37.1769540,-3.5967366,0
393,49937661,37.1777348,-3.5976566,0
394,49937663,37.1780739,-3.5963214,0
395,49937668,37.1788265,-3.5950332,0
396,49937670,37.1790445,-3.5949526,0
397,49937673,37.1794069,-3.5947777,0
398,49937675,37.1800684,-3.5946081,0
399,49937677,37.1804071,-3.5946521,0
400,49937679,37.1804040,-3.5942992,0
401,49937681,37.1809585,-3.5943263,0
402,49937683,37.1809919,-3.5929321,0
403,49937686,37.1810568,-3.5924225,0
404,49937688,37.1809991,-3.5927859,0
405,49937693,37.1811541,-3.5916003,0
406,49937696,37.1810690,-3.5915172,0
407,49937697,37.1810833,-3.5912263,0
408,49937707,37.1808300,-3.5949873,0
409,49937718,37.1811846,-3.5929398,0
410,49937736,37.1811959,-3.5927617,0
411,49937749,37.1815367,-3.5920731,0
412,49937751,37.1816817,-3.5920694,0
413,49937754,37.1819058,-3.5918035,0
414,49937756,37.1821287,-3.5920645,0
415,49937760,37.1824517,-3.5915811,0
416,49937767,37.1824118,-3.5908765,0
417,49937768,37.1827845,-3.5917291,0
418,49937770,37.1832809,-3.5921748,0
419,49937783,37.1833131,-3.5930320,0
420,49937786,37.1834494,-3.5932987,0
421,49937792,37.1823800,-3.5937549,0
422,49937802,37.1821182,-3.5939031,0
423,49937804,37.1821171,-3.5940027,0
424,49937806,37.1820745,-3.5947015,0
425,49937808,37.1820435,-3.5948274,0
426,49937810,37.1818849,-3.5953907,0
427,49943494,37.1767565,-3.5980868,0
428,49943504,37.1764719,-3.6000176,0
429,49943521,37.1717074,-3.5925298,0
430,49943526,37.1706602,-3.5938241,0
431,49943528,37.1711816,-3.5946466,0
432,49943534,37.1711303,-3.5957581,0
433,49943536,37.1709242,-3.5960728,0
434,49943542,37.1736376,-3.5943027,0
435,49943548,37.1716494,-3.5974228,0
436,49943552,37.1716538,-3.5982917,0
437,49943556,37.1722560,-3.5966924,0
438,49943558,37.1724378,-3.5970361,0
439,49952930,37.1767428,-3.5959215,0
440,49952932,37.1745728,-3.5952845,0
441,49952938,37.1761541,-3.5949103,0
442,49952940,37.1760748,-3.5946531,0
443,49952942,37.1761305,-3.5939854,0
444,49952949,37.1759939,-3.5928701,0
445,49952955,37.1756183,-3.5918014,0
446,49952958,37.1754293,-3.5911514,0
447,49952961,37.1753226,-3.5907649,0
448,49952964,37.1751139,-3.5904228,0
449,49952969,37.1743804,-3.5892861,0
450,49952972,37.1741844,-3.5887814,0
451,49952980,37.1741624,-3.5870155,0
452,49953025,37.1707081,-3.5844540,0
453,49953028,37.1708383,-3.5846524,0
454,49953030,37.1709559,-3.5848059,0
455,49953033,37.1709905,-3.5848944,0
456,49953036,37.1710086,-3.5853264,0
457,49953039,37.1709187,-3.5857166,0
458,49953041,37.1710012,-3.5857074,0
459,49953044,37.1710411,-3.5857636,0
460,49953046,37.1710507,-3.5858581,0
461,49953050,37.1710416,-3.5860542,0
462,49953054,37.1710098,-3.5863210,0
463,49953061,37.1710016,-3.5867967,0
464,49953068,37.1713878,-3.5875301,0
465,49953076,37.1718084,-3.5880845,0
466,49953086,37.1725462,-3.5886450,0
467,49953088,37.1726246,-3.5887868,0
468,49953099,37.1727390,-3.5888298,0
469,49953102,37.1728301,-3.5889785,0
470,49953119,37.1731771,-3.5895959,0
471,49953130,37.1733617,-3.5908251,0
472,49953139,37.1725933,-3.5917634,0
473,49953142,37.1738603,-3.5930921,0
474,49953143,37.1737551,-3.5933564,0
475,49953146,37.1745524,-3.5941863,0
476,49953150,37.1744049,-3.5946706,0
477,49953153,37.1748502,-3.5949315,0
478,49953159,37.1743658,-3.5869408,crossing
479,49953160,37.1743580,-3.5867241,0
480,49953166,37.1744412,-3.5852501,bus_stop
481,49953168,37.1744141,-3.5851157,0
482,49953170,37.1742433,-3.5849097,0
483,49953172,37.1741553,-3.5846862,0
484,49953176,37.1739635,-3.5842265,0
485,49953179,37.1738796,-3.5840512,0
486,49953184,37.1744196,-3.5845571,0
487,49953187,37.1744497,-3.5844849,0
488,49953191,37.1752608,-3.5835548,0
489,49953194,37.1758754,-3.5840430,0
490,49953196,37.1762131,-3.5843153,0
491,49953197,37.1763854,-3.5845529,0
492,49953200,37.1765777,-3.5847790,0
493,49953202,37.1775973,-3.5852651,0
494,49953206,37.1775274,-3.5857592,0
495,49953207,37.1762599,-3.5851585,0
496,49953216,37.1752822,-3.5846874,0
497,49953221,37.1750889,-3.5848330,0
498,49953224,37.1748529,-3.5848310,0
499,49953227,37.1746958,-3.5847627,0
500,49953231,37.1746137,-3.5847037,0
501,49953233,37.1745044,-3.5846296,0
502,49953242,37.1770099,-3.5921716,0
503,49953245,37.1770386,-3.5918770,0
504,49953247,37.1770815,-3.5913644,0
505,49953253,37.1774594,-3.5913053,0
506,49953257,37.1774555,-3.5911551,0
507,49953260,37.1767028,-3.5908391,0
508,49953263,37.1771363,-3.5910842,0
509,49953266,37.1771488,-3.5911840,0
510,49953269,37.1765437,-3.5903791,0
511,49953271,37.1763974,-3.5896265,0
512,49953283,37.1754645,-3.5878265,0
513,49953285,37.1752812,-3.5875211,0
514,49953286,37.1751131,-3.5871351,0
515,49953287,37.1750405,-3.5868095,0
516,49953290,37.1750852,-3.5864215,0
517,49953295,37.1750840,-3.5863450,0
518,49953297,37.1750644,-3.5861714,0
519,49953301,37.1749934,-3.5855011,0
520,49953303,37.1751672,-3.5852693,0
521,49953305,37.1753252,-3.5848035,0
522,49953308,37.1765270,-3.5908753,0
523,49953309,37.1764267,-3.5908350,0
524,49953310,37.1763447,-3.5905630,0
525,53276784,37.1811484,-3.5891266,0
526,53276785,37.1811890,-3.5885491,0
527,53276787,37.1811904,-3.5883214,0
528,53276788,37.1811923,-3.5882319,0
529,53276789,37.1811583,-3.5880920,0
530,53276790,37.1811001,-3.5879012,0
531,53276791,37.1810652,-3.5877299,0
532,53276792,37.1810664,-3.5876169,0
533,53276793,37.1810717,-3.5875135,0
534,53276794,37.1810792,-3.5872979,0
535,53276795,37.1810191,-3.5870405,0
536,53276796,37.1810281,-3.5868707,0
537,53276797,37.1810281,-3.5868023,0
538,53276798,37.1810191,-3.5866833,0
539,53276799,37.1809831,-3.5865330,0
540,53276800,37.1809176,-3.5863833,0
541,53276801,37.1809165,-3.5862905,0
542,53276802,37.1809543,-3.5861681,0
543,53276803,37.1811907,-3.5857489,0
544,53276804,37.1813866,-3.5854892,0
545,53276805,37.1815404,-3.5852284,0
546,53276806,37.1816196,-3.5850406,0
547,53276807,37.1816789,-3.5849405,0
548,53276808,37.1817651,-3.5848765,0
549,53276809,37.1818336,-3.5847266,0
550,53276810,37.1818011,-3.5846462,0
551,53276811,37.1817685,-3.5845765,0
552,53276812,37.1817453,-3.5845177,0
553,53276813,37.1817283,-3.5844685,0
554,53276814,37.1817164,-3.5844124,0
555,53276815,37.1817100,-3.5843489,0
556,53276816,37.1816991,-3.5842870,0
557,53276817,37.1817402,-3.5841746,0
558,53276818,37.1818236,-3.5841322,0
559,53276819,37.1818550,-3.5840388,0
560,53276820,37.1818555,-3.5839486,0
561,53276821,37.1818324,-3.5838439,0
562,53276822,37.1817612,-3.5837705,0
563,53276823,37.1816797,-3.5837401,0
564,53276824,37.1815925,-3.5836714,0
565,53276825,37.1815366,-3.5835914,0
566,53276826,37.1814708,-3.5834441,0
567,53276827,37.1814363,-3.5833101,0
568,53276828,37.1819001,-3.5852096,0
569,53276829,37.1819482,-3.5851772,0
570,53276830,37.1820670,-3.5851871,0
571,53276831,37.1821360,-3.5852022,0
572,53276832,37.1822246,-3.5851487,0
573,53276834,37.1823728,-3.5850733,0
574,53276835,37.1822945,-3.5850160,0
575,53276836,37.1822360,-3.5850136,0
576,53276837,37.1822379,-3.5850718,0
577,53276838,37.1821792,-3.5849150,0
578,53276839,37.1821283,-3.5847943,0
579,53276840,37.1820936,-3.5846903,0
580,53276841,37.1820580,-3.5846038,0
581,53276842,37.1820594,-3.5844565,0
582,53276844,37.1820387,-3.5842742,0
583,53276847,37.1818718,-3.5838162,0
584,53276858,37.1821870,-3.5843600,0
585,53276859,37.1822211,-3.5843147,0
586,53276860,37.1823457,-3.5843558,0
587,53276861,37.1824399,-3.5843223,0
588,53276862,37.1824818,-3.5842710,0
589,53276863,37.1825468,-3.5842413,0
590,53276864,37.1826428,-3.5842652,0
591,53276865,37.1826924,-3.5842878,0
592,53276866,37.1827202,-3.5843045,0
593,53276867,37.1827829,-3.5841731,0
594,53276868,37.1811707,-3.5876561,0
595,53276869,37.1812068,-3.5873380,0
596,53276870,37.1811937,-3.5872046,0
597,53276871,37.1811682,-3.5871250,0
598,53276872,37.1813545,-3.5870985,0
599,53276875,37.1813818,-3.5870078,0
600,53276878,37.1816906,-3.5870573,0
601,53276879,37.1819457,-3.5869456,0
602,53276881,37.1817254,-3.5868905,0
603,53276882,37.1819612,-3.5869192,0
604,53276883,37.1819880,-3.5868893,0
605,53276884,37.1820229,-3.5867993,0
606,53276885,37.1820577,-3.5867587,0
607,53276886,37.1820548,-3.5866919,0
608,53276887,37.1820316,-3.5866136,0
609,53276888,37.1819880,-3.5865091,0
610,53276889,37.1819538,-3.5864049,0
611,53276890,37.1820147,-3.5863692,0
612,53276891,37.1820581,-3.5863619,0
613,53276892,37.1820776,-3.5863734,0
614,53276893,37.1821099,-3.5864133,0
615,53276894,37.1821516,-3.5864690,0
616,53276895,37.1821799,-3.5865180,0
617,53276896,37.1822419,-3.5865607,0
618,53276897,37.1823247,-3.5866048,0
619,53276898,37.1823799,-3.5866339,0
620,53276899,37.1824553,-3.5867238,0
621,53276900,37.1825366,-3.5868603,0
622,53276901,37.1826004,-3.5869967,0
623,53276902,37.1826643,-3.5871070,0
624,53276903,37.1827194,-3.5871650,0
625,53276904,37.1827920,-3.5871708,0
626,53276905,37.1827746,-3.5870750,0
627,53276906,37.1827310,-3.5869589,0
628,53276907,37.1827223,-3.5868196,0
629,53276908,37.1826875,-3.5867064,0
630,53276909,37.1826875,-3.5865468,0
631,53276910,37.1827136,-3.5863814,0
632,53276911,37.1827514,-3.5863407,0
633,53276912,37.1827353,-3.5863199,0
634,53276913,37.1827165,-3.5862943,0
635,53276914,37.1826759,-3.5862507,0
636,53276915,37.1826498,-3.5861898,0
637,53276916,37.1826353,-3.5861376,0
638,53276917,37.1826527,-3.5860476,0
639,53276918,37.1826846,-3.5859054,0
640,53276919,37.1827340,-3.5858792,0
641,53276920,37.1827456,-3.5858212,0
642,53276921,37.1827833,-3.5857835,0
643,53276922,37.1828164,-3.5857579,0
644,53276923,37.1829500,-3.5858200,0
645,53276924,37.1829698,-3.5857958,0
646,53276925,37.1829923,-3.5857864,0
647,53276926,37.1830081,-3.5857062,0
648,53276927,37.1829923,-3.5856383,0
649,53276928,37.1829662,-3.5855931,0
650,53276929,37.1829313,-3.5855484,0
651,53276930,37.1828969,-3.5855218,0
652,53276931,37.1828632,-3.5854940,0
653,53276932,37.1828186,-3.5854966,0
654,53276933,37.1827771,-3.5854443,0
655,53276934,37.1827401,-3.5854159,0
656,53276935,37.1826893,-3.5853603,0
